id,income-january,orders-january,clients-january,income-february,orders-february,clients-february,income-march,orders-march,clients-march,income-april,orders-april,clients-april,income-may,orders-may,clients-may,income-june,orders-june,clients-june,income-july,orders-july,clients-july,income-august,orders-august,clients-august,income-september,orders-september,clients-september,income-october,orders-october,clients-october,income-november,orders-november,clients-november,income-december,orders-december,clients-december
111,61725.45265,1194,22,72299.9253,1259,23,57514.94259,1108,22,41956.96836,1179,22,58199.59959,1533,25,63788.28618,1214,24,49622.35425,1117,24,55980.82285,1380,27,56406.70589,1228,27,54724.07493,1038,26,46581.38894,1209,26,65216.46193,1322,26
112,16954.83968,629,30,15076.38425,584,30,13401.09799,567,30,17145.14542,682,30,21572.88303,800,30,14042.73221,621,29,17745.2369,771,29,22652.67519,791,31,19825.86072,656,26,14328.43704,532,26,21829.55841,790,30,21637.40931,828,32
113,115499.2107,879,33,99303.4439,983,34,87540.24117,1027,35,147844.1199,1210,35,142151.0533,1297,34,85145.54147,1030,33,74647.83771,1144,34,102126.7854,1205,35,127953.9319,1052,35,65258.24745,709,34,117295.5062,993,35,64718.62449,945,37
114,19316.98022,663,25,17673.21246,622,24,21855.21415,714,25,22193.96444,763,25,24184.49382,931,27,21364.14367,798,27,20827.49666,785,26,28295.83754,913,29,25916.7022,927,30,24111.45821,763,31,36792.22893,1000,31,35853.53089,1068,33
115,16588.63285,663,26,15890.80039,615,26,18237.88193,639,26,18152.40425,659,26,18412.69472,754,28,20134.21344,749,30,20245.1312,775,29,25322.0211,837,30,23142.14125,780,31,21006.38534,690,31,20330.85186,778,31,23471.90902,784,29
116,19748.37651,775,22,19470.58914,815,22,20663.22939,802,22,21939.56759,860,21,23311.04257,943,22,25306.89406,971,22,25633.31892,914,22,33320.9293,1119,22,29819.03252,953,23,21352.6186,687,22,25819.73339,776,22,28675.72308,871,23
117,14463.69263,490,19,13594.38472,478,25,16134.35617,554,26,18029.5546,623,25,17009.24816,583,25,15228.08863,580,25,18533.48678,653,27,19138.10035,617,26,20103.45388,645,26,11080.6738,427,27,21438.40432,653,30,21255.42929,689,30
118,15798.52738,510,21,18481.72234,540,22,17086.28672,583,23,17625.46606,635,22,19400.08609,634,24,13392.00604,557,23,21216.58224,721,25,19359.53058,724,26,29088.84536,757,26,13184.82108,534,22,22943.21442,708,22,16803.47688,646,24
119,36801.97752,1001,31,49821.36088,1089,31,51010.39475,1097,31,51555.53618,1247,33,47998.89158,1165,30,42047.78651,1253,31,39370.36034,1132,32,62765.79424,1477,32,53319.70725,1197,33,51129.0963,1055,33,40153.49178,1118,32,48444.66701,1328,33
120,18694.50271,658,24,19620.12566,555,25,19906.08181,601,22,21839.70487,735,24,23120.1331,784,25,38958.98591,887,26,20964.23097,744,26,26019.25448,738,25,21051.31749,679,24,24836.28489,626,28,20792.9953,695,25,34375.79618,962,29
121,37051.41723,1039,43,50072.58566,1178,44,54483.91796,1151,44,49132.17247,1447,47,73731.74538,1533,46,62233.9138,1423,45,64668.7238,1478,45,71897.68586,1529,45,281276.9178,1374,47,66361.43212,1144,46,73644.12085,1491,46,67875.10872,1415,49
122,17298.9173,689,29,17536.31261,699,31,17047.98758,707,30,21403.57659,838,30,20871.48944,867,29,22137.28335,798,30,21541.81466,899,29,25054.33189,893,30,28067.21017,849,31,24114.42561,683,32,22494.85836,858,32,25276.69073,940,32
123,14365.04976,510,23,17641.1234,528,23,16943.24564,595,22,15696.44712,563,22,18239.80518,618,24,16903.15438,600,25,16236.46743,606,24,23483.65117,652,25,17618.05084,585,24,26538.581,484,26,20147.78116,632,27,26328.9888,696,29
124,16163.2541,652,30,16513.29901,668,30,21819.05379,770,31,20931.40058,925,31,26609.29093,895,31,21622.77191,822,30,19594.909,893,31,31590.40014,1029,33,22384.85363,836,32,17115.54186,645,31,27271.51846,893,32,24024.80305,857,32
125,24013.84613,888,30,24155.75767,849,30,25145.57252,849,30,26809.0814,934,30,27075.8233,1000,30,24082.60918,887,31,26327.34979,947,31,31471.34998,1076,32,29851.00849,968,31,27490.83727,782,28,30089.32392,928,30,26449.25462,941,31
126,22282.00308,624,20,20262.50785,707,24,17954.49615,686,24,26139.58034,926,25,23889.76302,886,27,20068.02148,713,25,25407.66891,925,26,28394.83795,880,28,18724.93565,736,28,19874.25005,639,28,24977.83601,799,27,23977.55925,789,25
127,19697.59878,664,26,18616.02223,613,25,23112.99085,725,26,22874.54375,692,23,27574.84885,912,25,23748.88391,796,25,25786.92838,858,26,31328.61011,892,26,30047.76066,884,26,26596.94131,717,28,34367.13249,1025,27,31925.3302,1044,30
128,12898.55412,433,21,11922.80122,458,20,12245.38179,506,21,9957.220531,432,21,11524.35089,505,21,13080.25293,517,22,12844.39572,530,22,17535.40642,628,22,15174.35903,503,22,10681.53174,366,22,12256.39148,476,23,14311.08393,539,23
129,16757.05974,657,30,16670.99929,651,30,17370.05773,633,31,19662.92378,754,31,21148.69463,856,32,21700.92073,873,32,20199.34631,773,30,23333.80769,818,32,24889.74364,885,32,18381.20046,655,32,22315.98114,881,35,20661.34914,762,32
130,14029.40817,608,20,15444.85022,599,22,15451.19385,663,21,19776.80872,701,21,22563.7601,838,23,21323.02925,742,24,23913.03137,783,23,21266.99183,744,23,21519.84191,773,23,18405.53784,612,26,20752.14181,748,24,19860.84971,672,25
131,19686.13658,774,29,20661.17967,821,31,21433.83481,838,32,28837.16848,1012,31,27280.91707,1064,34,25424.85254,966,33,27195.88504,998,33,33937.04389,1115,34,29171.89174,986,35,26011.16212,835,32,30227.79032,1050,34,30677.09352,1028,33
132,14543.89538,645,27,19227.41413,824,27,17351.46765,688,27,20586.28898,865,26,23210.49407,976,30,19470.53728,767,30,22811.35557,991,30,28155.72819,954,30,22480.28325,844,30,20650.46986,701,27,22090.5307,879,30,23082.11966,845,31
133,18344.26216,718,23,17396.56832,629,26,16759.84927,653,24,22456.96782,802,25,19485.18626,737,23,15725.13944,603,23,16981.4967,665,23,20537.8616,651,25,19222.27035,679,25,15848.52612,529,22,17289.60737,706,23,22376.86607,723,26
134,11118.28602,488,16,12886.10191,488,17,12098.95964,495,18,16630.64437,637,17,14791.23693,572,16,14050.91229,559,17,13353.05839,529,17,16924.84493,556,16,15418.83465,560,18,11203.20107,372,18,18860.61727,719,21,20558.8055,710,22
135,18223.37195,735,32,16766.84262,656,31,17650.59757,700,30,18583.62743,825,33,22519.97492,864,32,27908.07729,842,31,25798.25971,986,33,27889.18517,964,33,21516.79227,786,33,17638.1263,569,32,24818.96396,875,33,26334.35363,798,33
136,12668.56246,591,23,15205.64704,625,24,16024.54307,650,25,19287.79937,782,26,19354.08875,809,25,17451.52958,742,26,16878.57474,678,27,21001.38647,812,27,17963.23449,721,27,19873.52318,653,28,21568.43697,882,28,19510.85994,860,29
137,16549.37322,582,20,16176.79005,668,21,17038.4201,676,21,17699.1948,708,21,19155.60163,821,22,18671.60529,794,22,19187.27139,810,23,23783.67939,885,23,19947.24368,761,22,16846.93594,600,24,21401.99072,812,25,20869.78699,785,24
138,27669.85492,756,28,31483.59414,768,31,28414.86779,780,30,31689.40197,934,29,36251.56008,1060,32,33984.55324,958,32,33284.43826,1012,32,38348.69489,1120,31,38709.48267,1096,32,24636.22171,716,28,35291.10305,1060,31,36878.63784,1077,30
139,21348.88864,913,40,20248.41275,923,39,21583.46885,898,38,26910.19311,1083,41,26112.21948,1094,42,28126.68239,1133,41,25539.30941,1086,43,29814.15662,1162,42,25726.77978,990,43,28212.13674,998,42,28770.65411,1113,45,36930.00631,1200,44
140,20142.29785,778,34,23807.68409,965,35,22561.69448,822,35,24428.53502,940,35,25990.10213,1057,37,30671.93199,1136,37,27268.94188,1197,38,34356.46854,1248,40,28012.45547,1046,39,24695.66305,909,41,38532.08744,1185,39,37194.7867,1223,42
141,17599.63685,775,27,27788.86711,981,31,33980.45622,1024,33,26555.19692,1058,31,31568.82784,1168,32,30605.20011,1101,31,31061.81575,1094,32,33299.31607,1139,31,34236.30072,1016,30,26885.52786,796,29,27679.68741,993,29,34289.4427,1030,30
142,18541.69566,647,30,19435.36591,785,33,19596.85231,689,33,24894.96926,906,34,29317.37122,1005,35,27975.18081,960,35,25086.7424,939,34,32079.12659,1090,35,29397.9957,984,35,25232.19208,765,34,23161.66495,898,32,25490.97553,931,36
143,13034.41984,569,25,14147.73723,550,25,15802.74332,587,27,18439.78915,691,25,17696.06579,770,28,16111.83067,668,26,17247.73443,722,28,16716.76685,619,27,20425.34726,639,28,13173.78932,471,26,13867.1412,605,26,17796.73115,716,29
144,16510.91092,582,23,17184.41534,561,22,20833.67903,627,25,19476.22359,670,24,20007.9669,652,24,20368.58461,642,26,20517.40909,745,26,26532.39568,685,25,19833.29482,640,26,15466.3829,564,27,20012.76057,801,26,27079.99047,895,31
145,29204.48609,1002,36,28305.42427,881,37,29221.46335,989,35,35976.54739,1081,36,36209.98404,1165,37,33982.82939,1205,37,38376.38492,1269,37,48674.0933,1403,39,40940.43774,1223,39,37194.96027,1092,39,42300.687,1156,42,41699.39659,1397,42
146,10252.55348,402,17,15021.18813,461,18,12710.9327,411,17,11864.64901,437,17,14904.82513,575,18,16134.59537,568,20,17079.48023,587,20,23106.07313,709,20,20478.80633,568,21,15729.64704,430,20,19125.09974,481,19,17942.50774,539,21
147,28503.95355,1098,39,30911.79122,1022,40,32961.5867,1211,39,37985.68576,1471,40,35137.68787,1498,41,40478.45161,1513,38,37643.94605,1472,41,50282.67898,1604,42,44812.75188,1485,41,33080.9287,1114,40,37420.37021,1342,40,40115.26845,1409,44
148,15769.56994,660,28,16510.2667,723,29,18348.7503,761,29,20755.89992,873,29,21866.82835,890,29,26780.78977,891,29,22929.19823,1010,29,26237.38283,906,29,24311.41464,882,29,18139.50616,626,30,25576.39612,894,29,23623.23981,821,30
149,33934.35647,959,29,28091.29704,903,32,36341.28239,985,32,38166.79419,1132,32,30485.55727,1058,32,38087.16224,1109,32,38076.62452,1246,33,44044.07542,1281,35,41478.50112,1155,34,33905.82127,1002,36,42816.88335,1333,36,38664.74206,1200,35
150,31878.3858,919,28,30039.84198,1063,29,27196.28896,971,29,35575.37561,1176,30,38654.41867,1318,31,36435.58704,1221,32,29266.88933,1139,31,44334.02709,1300,32,36600.2978,1108,32,35417.46069,927,31,34368.14101,1201,31,41321.99976,1197,33
151,24557.0028,933,33,18756.68464,780,30,21090.28558,843,31,23350.71409,1016,31,26133.97542,1071,33,23162.19552,935,31,24389.16082,993,32,26843.64088,982,32,26566.96438,1025,32,22602.82477,822,33,26760.03549,1040,33,25298.90554,1005,35
152,24292.75924,674,26,29116.65954,692,25,34301.15825,804,27,34327.94401,898,26,28029.45995,876,26,30865.59546,878,24,26222.92142,812,25,31558.05976,871,26,41838.79046,890,27,28563.59359,706,25,40387.23593,1042,28,41768.43782,812,27
153,40301.80221,1003,39,38865.58906,960,40,36271.03628,920,39,42865.95882,1201,40,55750.00551,1268,40,36698.34231,1130,41,47882.04939,1217,41,43270.73948,1309,41,62019.19337,1320,39,37180.34685,955,39,47574.24953,1142,40,57724.74622,1295,40
154,19719.42261,722,29,20920.47701,791,30,24172.12857,830,32,24519.09046,894,32,28220.3589,1003,33,25827.0449,878,33,28462.27919,992,33,27453.42079,919,33,23815.08784,800,33,21506.92037,699,30,27346.60255,1101,35,32162.79467,1064,35
155,30093.39275,1088,34,25957.0914,917,34,26292.42648,955,33,30138.84814,1138,33,35904.19302,1330,33,31253.05381,1205,35,33857.14904,1294,35,39139.79066,1379,35,42106.47891,1299,35,29828.8686,1023,36,41683.32819,1271,37,38062.18862,1259,38
156,73768.89801,1053,35,81011.44225,1016,36,56132.62619,987,32,73641.28898,1147,36,92417.45082,1420,32,75263.67454,1188,35,67127.45083,1199,37,78841.96854,1431,37,87649.43509,1291,35,59654.38194,1068,38,86537.9215,1445,38,58615.38314,1225,38
157,19980.12691,739,29,22267.959,811,29,21698.75005,793,29,24779.53521,840,31,25855.76204,944,30,25375.12298,919,30,25031.83778,948,30,32012.46067,1075,32,27766.48458,945,33,28911.05432,717,33,30304.64809,974,35,37492.96128,1097,36
158,14440.11369,562,26,17351.64435,647,30,18407.62024,648,30,19339.64625,733,31,20195.55377,764,32,21953.0069,810,31,19941.10687,832,33,24640.6897,891,33,22022.26668,788,33,21589.25963,720,32,23175.73568,902,34,25145.38955,878,30
159,16283.56072,623,24,21238.03933,788,25,19861.40576,724,25,19568.98644,708,24,26365.60977,923,26,24337.05272,819,27,23815.25844,876,27,30949.01505,964,27,26673.16063,849,26,26243.11424,682,26,29419.04724,858,27,27987.68675,889,28
160,16085.19677,637,28,15943.32181,605,29,19511.26144,646,27,22887.45859,724,27,19053.40223,742,30,19303.94165,678,30,24380.86117,847,31,24737.69991,839,31,32120.2835,804,32,19017.93622,591,29,23402.36451,822,31,24242.25516,790,33
161,14619.26233,557,24,13382.35383,524,25,18697.8298,627,23,17773.12744,640,26,21240.70275,711,26,21108.37206,711,25,23276.05689,755,25,26581.99811,815,27,21907.42168,732,28,17250.37848,646,25,27460.33298,843,26,19591.64674,643,29
162,15456.38052,537,25,14100.02397,524,24,16193.46631,551,23,17184.66851,675,25,18082.65549,614,25,17398.55133,607,26,18118.15632,695,26,20068.68076,673,26,21549.16541,734,26,15629.03964,528,24,18506.85085,634,25,18911.64163,659,27
163,23335.81451,733,29,18242.53655,740,29,22371.99962,771,29,20293.71738,839,31,32497.2259,1069,31,28171.53173,899,31,32617.54627,1136,33,31525.98357,1096,34,29538.69918,1024,34,25659.64349,788,33,31401.15849,975,36,42122.12646,1255,37
164,14224.54874,569,26,15138.31867,666,28,17561.20898,669,26,18178.05838,717,27,19754.33353,823,29,19728.35128,826,28,17776.25178,814,30,32031.91945,863,30,24476.10151,786,30,20843.5296,723,30,26197.98206,813,29,28195.33468,915,31
165,17291.3619,608,20,16741.01935,601,22,19422.3717,637,21,19992.102,792,23,21153.06853,834,23,21735.41719,709,22,19434.71993,799,23,28782.98871,931,23,21877.56838,714,23,14902.49356,514,21,20185.31189,757,22,22104.665,822,23
166,23435.41019,823,35,30875.49471,917,37,27294.40605,995,38,31316.80707,1081,38,39650.98063,1365,39,34031.82821,1128,40,37325.13742,1277,39,44616.09093,1337,40,39755.53963,1284,40,27651.641,815,39,40363.94799,1161,41,41331.42676,1340,39
167,17622.85329,741,29,19462.66887,754,29,17930.9238,698,28,23088.2976,937,30,24657.18697,1002,31,24495.49097,960,31,25253.19858,985,31,30220.19082,1081,29,31438.641,1042,31,21973.09041,764,30,27516.20063,1025,33,28748.58609,985,33
168,15278.16473,596,27,19381.31178,732,27,16032.93675,564,25,21032.60421,780,27,18925.93189,770,25,17474.44803,774,28,18425.11443,822,28,25302.87277,898,29,21449.73266,760,29,21174.05906,687,29,22944.41766,901,27,22260.25293,797,31
169,13744.16315,504,25,13399.32145,494,24,15374.40125,596,27,16852.82329,640,25,17437.60892,673,27,19228.86123,702,28,15944.58771,653,25,21715.30076,753,27,19172.5304,670,28,23944.88006,631,28,23020.25274,796,28,19752.82047,685,29
170,21074.65772,727,28,16482.02431,688,29,17763.61693,741,31,22546.31218,883,29,23342.83975,947,29,22078.98692,876,30,21464.99258,909,29,28200.37424,1067,33,26906.89266,956,30,19076.93054,701,30,23519.49435,1031,30,26384.30927,1071,32
171,18545.82051,728,27,18331.96794,733,27,24521.04366,823,28,24684.99336,916,28,30399.8685,1085,28,26493.13207,892,28,27646.0133,938,27,34107.99563,935,26,28726.37114,884,26,25078.53716,603,27,34784.72014,981,29,28924.14062,897,28
172,22783.68492,875,34,22200.71705,969,35,25189.01542,962,35,25196.5911,985,34,28570.14057,1173,35,26706.19286,1040,33,27537.45473,1122,36,32686.3529,1212,34,28403.98753,1098,34,20134.2036,743,30,22828.52058,847,33,32227.12425,1059,32
173,11167.37663,470,24,11445.79807,481,24,14413.87751,528,27,18987.83541,687,28,21243.49383,770,29,17575.67374,704,27,19494.29085,707,29,20631.3497,698,28,17525.63618,617,29,14964.87989,481,26,20467.83149,737,30,19557.0753,767,29
174,25337.44164,650,20,17048.91681,542,20,16651.83635,576,19,17273.71387,660,20,26037.27182,720,21,16203.8591,661,21,28989.99222,888,23,34511.78844,859,24,29423.7323,810,21,22295.86164,690,22,28329.74574,911,23,21428.32007,793,22
175,22051.03373,805,30,20575.88561,767,31,19129.19452,678,31,22913.56799,856,31,24951.93181,954,31,21868.06798,885,32,19474.21206,850,32,28945.7278,1001,34,25521.5068,966,34,19682.46355,764,34,24232.96878,979,32,23587.10109,936,32
176,17359.31951,716,33,27325.46241,1016,36,24728.5572,946,36,24454.65396,989,35,24374.29148,1019,37,26699.42834,1044,38,27417.56487,1114,37,28582.03277,967,37,30582.04321,1004,37,22584.95068,776,37,24571.57764,943,36,28659.6446,1002,35
177,21060.38577,907,38,20754.24886,873,38,22384.0864,922,36,26757.20528,1013,40,28370.65326,1157,40,27327.42936,1003,40,23426.8597,1038,40,30661.85664,1118,41,24404.34398,945,40,20456.19561,780,38,25020.23191,993,40,27822.69731,1098,40
178,14649.57778,628,23,15109.72545,639,26,17112.22547,650,23,15416.05488,683,24,19881.42341,849,25,21415.65312,925,27,27622.19481,927,28,28047.85212,930,27,24159.17961,826,29,18501.21967,720,27,21530.42902,835,28,24937.6962,935,29
179,20084.18727,796,29,21154.38126,738,30,22899.92552,807,30,25574.30779,842,31,27108.55747,972,32,23849.04556,914,32,24931.84967,836,32,29613.65552,956,33,28085.52992,893,33,39074.08975,781,32,44088.83934,945,34,41165.66731,1142,35
180,18529.91765,697,27,21231.78876,662,29,25350.99615,682,29,22701.54301,701,28,26369.29748,798,29,22625.07191,742,30,25259.47062,802,30,44603.62432,822,31,43053.59162,831,31,19971.90077,549,27,46185.41546,839,31,29807.89136,874,34
181,19739.44713,708,31,24212.23653,840,36,38759.67147,1011,37,29488.81204,1034,37,34293.5176,1118,36,36532.53452,1091,36,31342.98422,1116,39,34578.95191,1122,41,37814.50196,1075,37,29639.14013,839,36,32321.00901,1043,39,43788.17285,1119,40
182,32229.6039,989,33,38102.72349,993,33,47186.30213,1142,35,40775.97245,1197,35,42909.94088,1291,35,50990.51311,1229,33,45775.45724,1289,35,44447.1101,1271,34,59154.74099,1213,36,43059.81731,1021,36,50836.37429,1278,38,59297.42404,1314,38
183,22979.05695,925,38,21429.75739,860,38,22517.72765,946,39,26374.43531,1105,37,26594.00621,1083,37,26876.31781,1080,38,25125.56539,1084,40,30139.20533,1113,40,24484.58332,901,36,21794.7855,705,39,27526.64098,1076,41,28535.04391,1083,42
184,21286.09141,656,29,21074.96604,757,29,20742.23546,647,32,26909.37953,1011,33,30878.6728,1020,33,28432.92168,929,34,24551.32518,918,33,30828.44981,953,33,28503.24522,969,34,30009.96437,852,31,28109.11957,897,33,26991.21478,778,34
185,14542.55846,629,31,16995.61587,746,32,19738.47092,772,32,23617.44975,880,32,24458.52222,874,34,20968.04218,795,33,22733.25065,870,32,30561.46188,1022,35,24696.19947,874,34,18139.94957,636,35,23268.16078,915,35,25077.51632,985,35
186,20916.95703,753,29,23799.15417,764,29,27153.80921,825,30,28675.33222,954,31,27758.3878,988,31,28123.0327,938,32,29179.35519,981,32,31502.87612,922,32,30050.78796,972,32,25704.9441,793,31,30023.8045,1050,35,37399.44334,1034,36
187,20945.43015,809,30,20700.39767,772,31,22704.62016,814,30,20508.41615,755,29,24272.22442,928,31,19364.87836,746,30,22814.84732,812,30,28496.61487,956,32,26735.95373,832,31,19026.81096,664,29,26573.09232,765,31,21214.33519,764,32
188,30183.23465,932,29,26537.38899,864,32,36078.057,954,32,37031.79046,1089,29,40970.1138,1135,30,41282.22854,1174,31,35579.28549,1077,34,38321.01312,1152,33,53091.66547,1246,33,24661.79812,802,33,37804.96267,1117,31,35394.39615,1141,34
189,14092.86629,526,25,15975.37042,608,25,14186.91147,560,23,18806.36206,748,25,20538.19273,725,24,18914.51504,753,25,22109.14621,847,25,24062.77249,850,26,20866.46853,788,25,17104.87443,604,26,18792.21089,728,25,21262.12963,853,25
190,12017.55093,416,21,13547.68275,518,22,16553.99968,566,24,15189.63172,595,23,17470.50614,658,23,15933.24866,578,24,23867.60725,664,25,16616.03114,593,26,14576.17357,509,25,11369.20948,421,23,14423.53116,544,23,17235.32418,556,25
191,13367.62122,548,25,18078.29251,610,28,19914.68425,681,27,28126.6321,680,27,22840.67226,749,27,18793.52282,743,28,21338.07929,741,28,27420.54777,809,27,27005.51489,746,28,26760.94865,619,28,19985.96333,715,28,27922.48434,826,27
